#1
double data(6000,2) # time,power

0.000,2.107
0.100,6.801
0.200,7.013
0.300,6.693
0.400,6.950
0.500,6.985
0.600,6.811
0.700,7.021
0.800,6.891
0.900,6.910
1.000,6.845
1.100,6.820
1.200,6.800
1.300,6.711
1.400,6.948
1.500,20.305
1.600,7.633
1.700,8.103
1.800,8.053
1.900,8.228
2.000,10.572
2.100,11.361
2.200,7.975
2.300,8.347
2.400,12.086
2.500,8.505
2.600,8.505
2.700,8.404
2.800,8.186
2.900,8.376
3.000,8.103
3.100,8.337
3.200,8.623
3.300,8.721
3.400,8.808
3.500,8.530
3.600,8.485
3.700,8.773
3.800,8.546
3.900,8.885
4.000,8.316
4.100,8.662
4.200,9.021
4.300,9.332
4.400,9.104
4.500,8.880
4.600,8.601
4.700,8.948
4.800,9.107
4.900,8.827
5.000,8.863
5.100,10.154
5.200,9.363
5.300,9.370
5.400,9.512
5.500,9.719
5.600,9.267
5.700,9.823
5.800,9.473
5.900,9.217
6.000,9.455
6.100,9.876
6.200,10.065
6.300,9.641
6.400,10.260
6.500,23.440
6.600,25.478
6.700,30.282
6.800,26.515
6.900,25.536
7.000,25.889
7.100,27.805
7.200,25.532
7.300,27.278
7.400,36.495
7.500,27.968
7.600,26.356
7.700,26.320
7.800,27.797
7.900,33.917
8.000,26.785
8.100,27.525
8.200,26.728
8.300,31.764
8.400,31.341
8.500,29.910
8.600,28.775
8.700,27.209
8.800,32.262
8.900,28.375
9.000,35.883
9.100,29.716
9.200,27.436
9.300,27.489
9.400,32.722
9.500,28.326
9.600,31.026
9.700,27.486
9.800,29.269
9.900,28.054
10.000,30.506
10.100,36.128
10.200,29.564
10.300,27.425
10.400,33.388
10.500,29.185
10.600,29.895
10.700,29.120
10.800,32.691
10.900,28.759
11.000,27.684
11.100,32.529
11.200,28.126
11.300,28.463
11.400,27.911
11.500,27.633
11.600,29.087
11.700,32.293
11.800,30.573
11.900,29.885
12.000,28.460
12.100,32.073
12.200,29.056
12.300,30.812
12.400,28.407
12.500,30.507
12.600,29.173
12.700,32.894
12.800,31.546
12.900,31.019
13.000,28.541
13.100,28.447
13.200,29.856
13.300,36.181
13.400,28.538
13.500,29.902
13.600,28.488
13.700,34.371
13.800,32.248
13.900,30.854
14.000,34.557
14.100,29.353
14.200,28.913
14.300,32.860
14.400,31.821
14.500,29.302
14.600,28.399
14.700,33.715
14.800,34.295
14.900,33.899
15.000,30.643
15.100,33.364
15.200,28.895
15.300,35.833
15.400,29.884
15.500,29.337
15.600,29.328
15.700,30.909
15.800,29.023
15.900,30.114
16.000,32.469
16.100,31.297
16.200,30.065
16.300,29.363
16.400,30.356
16.500,37.304
16.600,29.122
16.700,30.398
16.800,29.308
16.900,35.011
