#1
double data(20000,2)
0.000000,0.345601
0.050000,0.568236
0.100000,0.619529
0.150000,0.637166
0.200000,0.703284
0.250000,0.715826
0.300000,0.677757
0.350000,0.734874
0.400000,0.655179
0.450000,0.616536
0.500000,0.645604
0.550000,0.699725
0.600000,0.660782
0.650000,0.607866
0.700000,0.636979
0.750000,0.596919
0.800000,0.608893
0.850000,0.647329
0.900000,0.714471
0.950000,0.745553
1.000000,0.717680
1.050000,0.688444
1.100000,0.845365
1.150000,0.829793
1.200000,0.862036
1.250000,0.925870
1.300000,0.999021
1.350000,1.000000
1.400000,0.987557
1.450000,0.986886
1.500000,0.908475
1.550000,0.980170
1.600000,0.962483
1.650000,0.967828
1.700000,0.949194
1.750000,0.886541
1.800000,0.846869
1.850000,0.861597
1.900000,0.863084
1.950000,0.959647
2.000000,1.000000
2.050000,0.929248
2.100000,0.802036
2.150000,0.748996
2.200000,0.706762
2.250000,0.702213
2.300000,0.615558
2.350000,0.644168
2.400000,0.645068
2.450000,0.656247
2.500000,0.601941
2.550000,0.621025
2.600000,0.578687
2.650000,0.632040
2.700000,0.635574
2.750000,0.708984
2.800000,0.751793
2.850000,0.673897
2.900000,0.664551
2.950000,0.660157
3.000000,0.695093
3.050000,0.673407
3.100000,0.774114
3.150000,0.848786
3.200000,0.937286
3.250000,0.887931
3.300000,0.879843
3.350000,0.892922
3.400000,0.981255
3.450000,0.913927
3.500000,0.911812
3.550000,0.897381
3.600000,0.916804
3.650000,0.965410
3.700000,0.992016
3.750000,1.000000
3.800000,1.000000
3.850000,0.977163
3.900000,0.985506
3.950000,0.894854
4.000000,0.991629
4.050000,0.985326
4.100000,0.948595
4.150000,0.949517
4.200000,0.902979
4.250000,0.900695
4.300000,0.824970
4.350000,0.805480
4.400000,0.745477
4.450000,0.744516
4.500000,0.739150
4.550000,0.700236
4.600000,0.708115
4.650000,0.670569
4.700000,0.695209
4.750000,0.646729
4.800000,0.672800
4.850000,0.641456
4.900000,0.591539
4.950000,0.635889
5.000000,0.376441
5.050000,0.221122
5.100000,0.170578
5.150000,0.092814
5.200000,0.102294
5.250000,0.058182
5.300000,0.103018
5.350000,0.253197
5.400000,0.338346
5.450000,0.387372
5.500000,0.344405
5.550000,0.421524
5.600000,0.360917
5.650000,0.401309
5.700000,0.391212
5.750000,0.387720
5.800000,0.403484
5.850000,0.408897
5.900000,0.400874
5.950000,0.473089
6.000000,0.438857
6.050000,0.499116
6.100000,0.516810
6.150000,0.542132
6.200000,0.526368
6.250000,0.504202
6.300000,0.475602
6.350000,0.360623
6.400000,0.308251
6.450000,0.246694
6.500000,0.172138
6.550000,0.169195
6.600000,0.234515
6.650000,0.224637
6.700000,0.203628
6.750000,0.230995
6.800000,0.194713
6.850000,0.149190
6.900000,0.218751
6.950000,0.190897
